fdc_id,description,Energy (Atwater Specific Factors) (KCAL),Protein (G),Total lipid (fat) (G),"Carbohydrate, by difference (G)","Fiber, total dietary (G)","Sugars, total including NLEA (G)",Leucine (G),"Fatty acids, total monounsaturated (G)","PUFA 18:2 n-6 c,c (LA) (G)","PUFA 18:3 n-3 c,c,c (ALA) (G)",PUFA 20:5 n-3 (EPA) (G),PUFA 22:6 n-3 (DHA) (G),"Fatty acids, total trans","Sugars, added","Fatty acids, total saturated (G)","Vitamin A, RAE (UG)","Vitamin C, total ascorbic acid (MG)",Vitamin D (D2 + D3) (UG),Vitamin E (alpha-tocopherol) (MG),Vitamin B-6 (MG),"Folate, DFE (UG)",Biotin (UG),"Magnesium, Mg (MG)","Zinc, Zn (MG)","Selenium, Se (UG)","Iron, Fe (MG)","Potassium, K (MG)",Niacin (MG),"Calcium, Ca (MG)","Copper, Cu (MG)","Iodine, I (UG)","Manganese, Mn (MG)","Molybdenum, Mo (UG)","Phosphorus, P (MG)",Thiamin (MG),Riboflavin (MG),Pantothenic acid (MG),Vitamin B-12 (UG),Sodium (mg),Added Sugars (g)
170588,"Nuts, mixed nuts, oil roasted, without peanuts, without salt added",612.619048,15.52,56.17,22.27,5.5,0,1.265,33.137,0,0,0,0,0,0,9.087,1,0.5,0,0,0.18,56,0,251,4.66,0,2.57,544,1.964,106,1.795,0,1.547,0,449,0.504,0.486,0.962,0,11,0
170589,"Nuts, pecans, oil roasted, without salt added",711.904762,9.2,75.23,13.01,9.5,3.97,0.6,40.97,0,0,0,0,0,0,7.238,5,0.7,0,2.53,0.187,15,0,121,4.47,6,2.47,392,1.2,67,1.2,0,3.7,0,263,0.473,0.11,0.737,0,1,0
170590,"Nuts, pilinuts, dried",716.190476,10.8,79.55,3.98,0,0,0.89,37.229,0,0,0,0,0,0,31.184,2,0.6,0,0,0.115,60,0,302,2.97,0,3.53,507,0.519,145,0.958,0,2.313,0,575,0.913,0.093,0.479,0,3,0
170591,"Nuts, pine nuts, dried",670.47619,13.69,68.37,13.08,3.7,3.59,0.991,18.764,0,0.112,0,0,0,0,4.899,1,0.8,0,9.33,0.094,34,0,251,6.45,0.7,5.53,597,4.387,16,1.324,0,8.802,0,575,0.364,0.227,0.313,0,2,0
170592,"Nuts, pine nuts, pinyon, dried",626.666667,11.57,60.98,19.3,10.7,0,0.834,22.942,0,0,0,0,0,0,9.377,1,2,0,0,0.111,58,0,234,4.28,0,3.06,628,4.37,8,1.035,0,4.333,0,35,1.243,0.223,0.21,0,72,0
170593,"Nuts, walnuts, glazed",498.095238,8.28,35.71,47.59,3.6,32.14,0,5.357,0,0,0,0,0,0,3.571,0,0,0,0,0,0,0,0,0,0,1.29,232,0,71,0,0,0,0,0,0,0,0,0,446,0
170594,"Nuts, walnuts, dry roasted, with salt added",643,14.29,60.71,17.86,7.1,3.57,0,8.371,0,0,0,0,0,0,5.357,1,1.4,0,0.9,0.526,91,0,151,2.98,5,2.57,459,2.217,71,1.487,0,0,0,329,0.521,0.298,0,0,643,0
170595,"Seeds, breadfruit seeds, roasted",206.190476,6.2,2.7,40.1,6,0,0.472,0.344,0,0,0,0,0,0,0.729,15,7.6,0,0,0.42,59,0,62,1.03,0,0.9,1082,7.4,86,1.321,0,0.163,0,175,0.41,0.24,1.009,0,28,0
170596,"Seeds, cottonseed kernels, roasted (glandless)",504.047619,32.59,36.29,21.9,5.5,0,2.226,6.919,0,0,0,0,0,0,9.699,22,9,0,0,0.782,233,0,440,6,0,5.4,1350,3,100,1.2,0,2.181,0,800,0.75,0.255,0.456,0,25,0
170597,"Beef, variety meats and by-products, spleen, cooked, braised",144.52381,25.1,4.2,0,0,0,2.217,1.12,0,0,0,0,0,0,1.39,0,50.3,0,0,0.04,4,0,19,2.79,91.4,39.36,284,5.567,12,0.924,0,0.075,0,305,0.048,0.3,0.876,5.02,57,0
170598,"Beef, variety meats and by-products, tongue, cooked, simmered",284,19.29,22.3,0,0,0,0,10.102,0,0.071,0,0,0.84,0,8.125,0,1.3,0.4,0.3,0.155,7,0,15,4.09,13.2,2.61,184,3.49,5,0.148,0,0.018,0,145,0.022,0.294,0.745,3.13,65,0
170599,"Beef, variety meats and by-products, tripe, raw",84.52381,12.07,3.69,0,0,0,0,1.533,0,0.007,0,0,0.15,0,1.291,0,0,0,0.09,0.014,5,0,13,1.42,12.5,0.59,67,0.881,69,0.07,0,0.085,0,64,0,0.064,0.227,1.39,97,0
170600,"Beef, sandwich steaks, flaked, chopped, formed and thinly sliced, raw",307.857143,16.5,27,0,0,0,1.342,11.038,0,0,0,0,0,0,11.538,0,0,0.4,0.21,0.246,7,0,16,3.63,13,1.86,233,4.583,12,0.063,0,0.017,0,133,0.039,0.154,0.354,2.71,68,0
170601,"Beef, brisket, flat half, separable lean only, trimmed to 0"" fat, choice, cooked, braised",211.190476,32.62,8.07,0,0,0,2.595,3.436,0,0,0,0,0,0,3.053,0,0,0,0.43,0.323,0,0,21,7.61,32.3,2.83,256,4.926,14,0.12,0,0.011,0,198,0.065,0.217,0.641,2.53,52,0
170602,"Beef, cured, corned beef, canned",249.047619,27.1,14.93,0,0,0,1.99,5.96,0,0,0,0,0,0,6.18,0,0,0.2,0.15,0.13,9,0,14,3.57,42.9,2.08,136,2.43,12,0.064,0,0.014,0,111,0.02,0.147,0.626,1.62,897,0
170603,"Beef, chuck, under blade pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",133.095238,21.03,5.41,0.19,0,0,1.741,5.868,0.263,0,0,0,0.307,0,2.572,2,0,0.1,0.18,0.454,3,0,23,7.74,27.6,2.43,380,4.395,12,0.074,0,0.013,0,206,0.08,0.19,0.8,2.89,81,0
170604,"Beef, cured, dried",152.380952,31.1,1.94,2.76,0,2.7,2.287,0.84,0,0,0,0,0,0,0.95,0,0,0,0.38,0.386,10,0,19,4.93,32.4,2.42,235,5.164,8,0.074,0,0.017,0,181,0.065,0.163,0.566,1.59,2790,0
170605,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",220,26.5,12.64,0.14,0,0,2.194,6.384,0.594,0.023,0.002,0,0.798,0,5.28,2,0,0.1,0.08,0.418,6,0,23,10.05,30.2,3.31,314,3.617,14,0.11,0,0.017,0,205,0.09,0.247,0.92,3.73,73,0
170606,"Sausage, beef, cured, cooked, smoked",310.714286,14.11,26.91,2.42,0,0,1.036,12.97,0,0,0,0,0,0,11.44,0,0,0,0,0.11,4,0,13,2.8,14.6,1.76,176,3.19,7,0.072,0,0.009,0,105,0.05,0.14,0.188,1.86,1131,0
170607,"Beef, chopped, cured, smoked",132.380952,20.19,4.42,1.86,0,0,1.508,1.83,0,0,0,0,0,0,1.81,0,0,0,0,0.35,8,0,21,3.93,19.7,2.85,377,4.577,8,0.026,0,0.029,0,181,0.083,0.175,0.59,1.73,1258,0
170608,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, choice, raw",178,19.23,10.96,0.67,0,0,1.592,5.45,0.456,0.021,0.001,0,0.676,0,4.588,2,0,0.1,0.15,0.407,3,0,20,7.47,22,2.4,317,3.347,12,0.076,0,0.014,0,180,0.08,0.2,0.87,2.95,76,0
170609,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 0"" fat, all grades, cooked",229.047619,28.4,12.42,0,0,0,2.404,5.573,0.232,0.012,0.002,0.001,0.366,0,4.853,4,0,0.1,0.19,0.542,7,0,20,6.34,29.2,2.82,323,5.519,14,0.088,0,0.009,0,224,0.073,0.269,0.457,2.73,62,0
170610,"Beef, composite of trimmed retail cuts, separable lean only, trimmed to 0"" fat, select, cooked",188,29.88,7.12,0,0,0,2.707,3.186,0.226,0.01,0.002,0.001,0.263,0,2.7,2,0,0.1,0.2,0.571,7,0,20,6.83,33.1,2.88,346,5.918,14,0.095,0,0.016,0,237,0.08,0.298,0.58,3,64,0
170611,"Beef, brisket, whole, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",290,26.79,19.52,0,0,0,2.131,8.68,0,0,0.003,0.001,0,0,7.53,0,0,0.3,0.19,0.27,7,0,21,5.96,23.3,2.53,259,3.37,7,0.108,0,0.015,0,216,0.07,0.2,0.32,2.45,65,0
170612,"Beef, brisket, whole, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",217.142857,29.75,10.08,0,0,0,2.367,4.65,0,0,0.003,0.001,0,0,3.63,0,0,0.2,0.14,0.29,8,0,23,6.89,24.5,2.81,285,3.71,6,0.119,0,0.017,0,241,0.07,0.22,0.36,2.6,70,0
170613,"Beef, brisket, flat half, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",211.904762,32.9,8.01,0,0,0,2.617,3.444,0,0,0,0,0,0,3.152,0,0,0,0.44,0.322,10,0,21,7.61,30.9,2.76,264,4.667,19,0.114,0,0.011,0,200,0.067,0.195,0.649,2.43,54,0
170614,"Beef, chuck, arm pot roast, separable lean and fat, trimmed to 0"" fat, select, cooked, braised",283,29.23,17.56,0,0,0,2.325,7.551,0,0,0,0,0,0,6.911,0,0,0,0.5,0.288,9,0,19,6.87,27.9,2.38,235,4.213,17,0.09,0,0.01,0,178,0.063,0.159,0.577,1.93,48,0
170615,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, choice, cooked, braised",210.952381,33.36,7.67,0,0,0,2.654,3.267,0,0,0,0,0,0,2.903,0,0,0,0.44,0.33,11,0,22,7.79,33,2.89,262,5.039,14,0.123,0,0.012,0,202,0.067,0.222,0.655,2.59,54,0
170616,"Beef, chuck, arm pot roast, separable lean only, trimmed to 0"" fat, select, cooked, braised",195,33.37,5.8,0,0,0,2.654,2.469,0,0,0,0,0,0,2.194,0,0,0,0.4,0.309,11,0,22,8.09,37.9,2.77,270,4.829,17,0.108,0,0.012,0,207,0.071,0.205,0.658,2.25,55,0
170617,"Beef, chuck, blade roast, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",332.619048,27.18,24.14,0,0,0,2.162,10.43,0,0,0,0,0,0,9.59,0,0,0.4,0.2,0.26,5,0,20,8.58,25,3.18,236,2.45,13,0.128,0,0.016,0,205,0.07,0.25,0.31,2.31,65,0
170618,"Beef, chuck, under blade pot roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",306,26.39,21.48,0,0,0,2.132,9.954,0.643,0.039,0.003,0.001,1.193,0,8.532,8,0,0.2,0.09,0.296,0,0,19,9.05,30.3,2.68,262,3.636,14,0.082,0,0.012,0,174,0.066,0.214,0.31,3.1,61,0
170619,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, choice, cooked, roasted",370.47619,22.8,30.49,0,0,0,1.802,13.04,0,0,0,0,0,0,12.29,0,0,0,0,0.23,7,0,20,5.76,21.2,2.33,290,3.64,10,0.088,0,0.013,0,172,0.07,0.19,0.37,2.33,64,0
170620,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",329.761905,23.48,25.54,0,0,0,1.856,10.93,0,0,0,0,0,0,10.3,0,0,0,0,0.23,8,0,20,6.01,21.5,2.4,300,3.75,9,0.091,0,0.014,0,177,0.07,0.19,0.38,2.37,65,0
170621,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",237.142857,27.53,13.4,0,0,0,2.19,5.6,0,0,0.003,0.001,0,0,5.35,0,0,0.2,0.14,0.26,9,0,25,7.46,22.8,2.82,357,4.45,8,0.105,0,0.016,0,209,0.09,0.22,0.45,2.61,73,0
170622,"Beef, rib, large end (ribs 6-9), separable lean only, trimmed to 0"" fat, choice, cooked, roasted",252.142857,27.53,15,0,0,0,2.176,6.27,0,0,0,0,0,0,5.99,0,0,0,0,0.26,9,0,25,7.46,22.8,2.82,357,4.45,8,0.105,0,0.016,0,209,0.09,0.22,0.45,2.61,73,0
170623,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, all grades, cooked, broiled",193,29.41,7.53,0,0,0,2.339,3.005,0,0,0,0,0,0,2.868,0,0,0.1,0.4,0.631,10,0,25,5.46,34.3,1.87,376,8.415,19,0.087,0,0.011,0,233,0.08,0.149,0.579,1.64,61,0
170624,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, choice, cooked, broiled",224.047619,28.04,11.7,0,0,0,2.216,4.94,0,0,0,0,0,0,4.73,0,0,0,0,0.4,8,0,27,6.99,21.9,2.57,394,4.8,13,0.1,0,0.016,0,208,0.1,0.22,0.34,3.32,69,0
170625,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 0"" fat, select, cooked, broiled",197.142857,28.04,8.7,0,0,0,2.216,3.67,0,0,0,0,0,0,3.51,0,0,0,0,0.4,8,0,27,6.99,21.9,2.57,394,4.8,13,0.1,0,0.016,0,208,0.1,0.22,0.34,3.32,69,0
170626,"Beef, round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",222.380952,33.56,8.86,0,0,0,2.67,3.751,0,0,0,0,0,0,3.184,0,0,0.2,0.45,0.441,10,0,22,5.6,34.2,2.72,271,5.866,8,0.08,0,0.012,0,208,0.077,0.179,0.662,1.87,44,0
170627,"Beef, round, bottom round, roast, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",175,28.08,6.06,0,0,0,2.234,2.567,0,0,0,0,0,0,2.179,0,0,0,0.37,0.369,9,0,19,4.81,28.1,2.28,232,4.738,7,0.073,0,0.01,0,179,0.071,0.141,0.554,1.44,37,0
170628,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, all grades, cooked, braised",213.571429,34,7.67,0,0,0,2.705,3.231,0,0,0,0,0,0,2.675,0,0,0.1,0.45,0.456,11,0,23,5.82,38.3,2.83,278,6.109,7,0.084,0,0.012,0,214,0.077,0.192,0.669,1.88,44,0
170629,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",177,27.76,6.48,0,0,0,2.208,2.73,0,0,0,0,0,0,2.26,0,0,0,0.37,0.372,9,0,19,4.79,31.5,2.33,228,4.987,6,0.069,0,0.01,0,176,0.063,0.157,0.546,1.53,36,0
170630,"Beef, round, bottom round, steak, separable lean only, trimmed to 0"" fat, choice, cooked, braised",221.904762,33.08,9.03,0,0,0,2.631,3.807,0,0,0,0,0,0,3.152,0,0,0,0.45,0.462,11,0,22,5.79,37.8,2.93,271,6.356,7,0.078,0,0.011,0,209,0.069,0.207,0.65,1.95,43,0
170631,"Beef, round, bottom round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",185,27.23,7.63,0,0,0,2.166,3.214,0,0,0,0,0,0,2.661,0,0,0,0.37,0.38,9,0,18,4.74,30.9,2.4,222,5.232,6,0.064,0,0.009,0,172,0.057,0.17,0.535,1.61,36,0
170632,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, roasted",160.952381,29.45,3.97,0,0,0,2.723,1.751,0.165,0.008,0.005,0.003,0.215,0,1.555,6,0,0,0.28,0.803,5,0,14,4.25,27.9,1.74,392,8.289,16,0.044,0,0.002,0,280,0.08,0.233,0.463,2.6,63,0
170633,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, roasted",163,29.85,3.9,0,0,0,2.893,1.602,0.172,0.008,0.005,0.002,0.177,0,1.375,1,0,0,0.3,0.815,5,0,15,4.33,28.6,1.84,404,8.506,16,0.054,0,0.002,0,281,0.08,0.233,0.449,2.32,67,0
170634,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",165.714286,29.94,4.26,0,0,0,2.729,1.713,0.186,0.008,0.004,0.002,0.18,0,1.439,2,0,0,0.34,0.82,5,0,15,4.35,28.8,1.86,411,8.62,16,0.062,0,0.001,0,280,0.08,0.232,0.449,2.13,66,0
170635,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, select, cooked, roasted",157,29.52,3.43,0,0,0,3.193,1.438,0.151,0.006,0.005,0.003,0.173,0,1.28,3,0,0,0.28,0.807,5,0,14,4.28,28.1,1.74,394,8.335,16,0.045,0,0.002,0,281,0.08,0.234,0.465,2.61,63,0
170636,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, choice, cooked, roasted",175.47619,27.68,6.42,0,0,0,2.202,2.626,0,0,0,0,0,0,2.288,0,0,0,0.37,0.386,9,0,19,4.81,31.4,2.43,225,5.319,6,0.065,0,0.009,0,174,0.058,0.173,0.544,1.63,36,0
170637,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, cooked, roasted",149,27.37,4.38,0,0,0,2.177,1.794,0,0,0,0,0,0,1.563,0,0,0,0.34,0.361,9,0,18,4.75,34.4,2.26,230,4.707,6,0.077,0,0.01,0,177,0.066,0.148,0.679,1.41,36,0
170638,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, all grades, cooked, braised",209,35.62,6.31,0,0,0,2.834,2.51,0,0,0,0,0,0,2.25,0,0,0.1,0.15,0.28,9,0,25,4.5,32.7,3.27,330,3.76,4,0.122,0,0.018,0,223,0.07,0.25,0.37,2.68,45,0
170639,"Beef, round, top round, separable lean and fat, trimmed to 0"" fat, choice, cooked, braised",215.238095,35.62,7.09,0,0,0,2.815,2.82,0,0,0,0,0,0,2.52,0,0,0,0,0.28,9,0,25,4.5,32.7,3.27,330,3.76,4,0.122,0,0.018,0,223,0.07,0.25,0.37,2.68,45,0
170640,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, cooked, grilled",200.714286,30.93,7.7,0,0,0,2.408,3.327,0.337,0.018,0.004,0.002,0.414,0,3.036,7,0,0.1,0.1,0.661,7,0,14,3.66,25.1,3.02,348,5.691,13,0.096,0,0.008,0,257,0.071,0.394,0.431,4.15,54,0
170641,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, cooked, grilled",196.904762,30.7,8.32,0,0,0,2.681,3.728,0.375,0.019,0.004,0.001,0.438,0,3.296,2,0,0.1,0.28,0.765,7,0,20,4.68,28,3.59,390,6.235,15,0.102,0,0.01,0,285,0.071,0.441,0.471,4.57,59,0
170642,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, choice, cooked, grilled",211,30.45,9.03,0,0,0,2.592,4.114,0.406,0.02,0.004,0.001,0.472,0,3.576,1,0,0.1,0.28,0.868,7,0,23,5.65,31.4,4.12,443,7.071,17,0.109,0,0.012,0,321,0.071,0.5,0.471,5.18,71,0
170643,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, select, cooked, grilled",198,31.09,7.25,0,0,0,2.887,3.15,0.329,0.018,0.004,0.002,0.388,0,2.876,2,0,0.1,0.25,0.682,7,0,14,3.78,25.9,3.11,359,5.87,13,0.099,0,0.009,0,265,0.076,0.408,0.494,4.29,55,0
170644,"Puddings, vanilla, dry mix, regular, with added oil",367.619048,0.3,1.1,92.4,0,0,0.035,0.32,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,5,0.09,0.9,0.05,20,0,15,0.02,0,0.013,0,3,0,0,0.004,0,754,0
170645,"Jams and preserves, apricot",242,0.7,0.2,64.4,0.3,43.4,0,0,0,0,0,0,0,0,0.01,10,8.8,0,0.13,0.02,1,0,4,0.06,2,0.49,77,0.036,20,0.1,0,0.04,0,3,0,0.022,0.02,0,40,0
170646,"Syrups, table blends, pancake, with 2% maple, with added potassium",264.047619,0,0.1,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.23,0.6,0.07,22,0.02,5,0.045,0,0.185,0,10,0.005,0.017,0.008,0,61,0
170647,"Snacks, corn cakes, very low sodium",385.47619,8.1,2.4,83.4,0,0,0.837,0.76,0,0,0,0,0,0,0.42,12,0,0,0,0.14,19,0,114,2,9.9,1.4,157,5.15,19,0.42,0,1.815,0,157,0.25,0.05,0.83,0,28,0
170648,"Snacks, potato chips, plain, made with partially hydrogenated soybean oil, unsalted",534.047619,7,34.6,52.9,4.8,0,0.419,18,0,0,0,0,0,0,5.43,0,31.1,0,0,0.66,45,0,67,1.09,8.1,1.63,1275,3.827,24,0.306,0,0.44,0,165,0.167,0.197,0.402,0,8,0
170649,"Snacks, potato chips, plain, unsalted",534.047619,7,34.6,52.9,4.8,0.22,0.419,9.84,0,0,0,0,0,0,10.96,0,31.1,0,9.11,0.66,45,0,67,1.09,8.1,1.63,1275,3.827,24,0.306,0,0.44,0,165,0.167,0.197,0.402,0,8,0
170650,"Snacks, pretzels, hard, plain, made with unenriched flour, salted",379.52381,9.1,3.5,79.2,2.8,0,0.636,1.36,0,0,0,0,0,0,0.75,0,0,0,0,0.116,83,0,35,0.85,5.8,1.67,146,1.92,36,0.264,0,1.789,0,113,0.18,0.1,0.288,0,1715,0
170651,"Snacks, pretzels, hard, plain, made with unenriched flour, unsalted",379.52381,9.1,3.5,79.2,2.8,0,0.636,1.36,0,0,0,0,0,0,0.75,0,0,0,0,0.116,83,0,35,0.85,5.8,1.67,146,1.92,36,0.264,0,1.789,0,113,0.18,0.1,0.288,0,289,0
170652,"Snacks, rice cakes, brown rice, sesame seed, unsalted",390.47619,7.6,3.8,81.5,0,0,0.625,1.1,0,0,0,0,0,0,0.54,0,3,0,0,0.155,18,0,136,3,24.1,1.58,290,7.205,12,0.39,0,4.299,0,375,0.048,0.085,1.461,0,4,0
170653,"Snacks, sesame sticks, wheat-based, unsalted",539.047619,10.9,36.7,46.5,0,0,0.767,10.91,0,0,0,0,0,0,6.48,4,0,0,0,0.086,22,0,45,1.17,17.1,0.74,177,1.552,170,0.406,0,0.904,0,138,0.123,0.063,0.234,0,29,0
170654,"Snacks, trail mix, regular, unsalted",460.238095,13.8,29.4,44.9,0,0,0.89,12.53,0,0,0,0,0,0,5.55,1,1.4,0,0,0.298,71,0,158,3.22,0,3.05,685,4.712,78,0.985,0,1.034,0,345,0.462,0.198,0.895,0,10,0
170655,"Snacks, trail mix, regular, with chocolate chips, unsalted nuts and seeds",482.142857,14.2,31.9,44.9,0,0,0.955,13.54,0,0,0,0,0,0,6.1,13,1.3,0,0,0.259,65,0,161,3.14,0,3.39,648,4.405,109,0.844,0,1.062,0,387,0.413,0.224,0.964,0,27,0
170656,"Candies, sugar-coated almonds",463.095238,10,17.93,68.26,2.5,62.5,0,12.078,0,0,0,0,0,0,1.948,0,0,0,12.36,0.06,15,0,137,1.56,1.7,1.9,255,1,100,0.586,0,1.121,0,166,0.05,0.27,0.156,0,13,0
170657,"Cocoa, dry powder, hi-fat or breakfast, processed with alkali",477.619048,16.8,23.71,49.71,33.9,1.53,0,7.38,0,0,0,0,0,0,12.64,0,0,0,0.18,0.19,38,0,476,6.7,12.3,14.5,2509,1.8,122,3.61,0,0,0,758,0.08,0.37,0,0,20,0
170658,"Candies, soft fruit and nut squares",390,2.31,9.52,73.81,2.4,45.95,0,1.297,0,0,0,0,0,0,0.898,0,0.2,0,0.1,0.082,11,0,25,0.53,1.4,0.93,82,0.178,17,0.303,0,0.539,0,54,0.047,0.039,0.112,0,131,0
170659,"Ice creams, vanilla, fat free",137.619048,4.48,0,30.06,1,6.3,0,0,0,0,0,0,0,0,0,200,0,0,0,0.047,7,0,21,1.06,2.9,0,302,0.14,149,0.028,0,0,0,150,0.051,0.248,0,0.45,97,0
170660,"Ice creams, BREYERS, All Natural Light French Vanilla",173,4.82,5.56,26.03,0.2,21.11,0,0,0,0,0,0,0,0,3.22,0,0.9,0,0,0,0,0,0,0,0,0.21,0,0,155,0,0,0,0,0,0,0,0,0,73,0
170661,"Ice creams, BREYERS, 98% Fat Free Vanilla",136.666667,3.3,2.2,30.51,5.4,20.93,0,0,0,0,0,0,0,0,1.41,0,0.8,0,0,0,0,0,0,0,0,0.09,0,0,122,0,0,0,0,0,0,0,0,0,73,0
170662,"Ice creams, BREYERS, All Natural Light Vanilla Chocolate Strawberry",161,4.69,4.35,26.06,0.4,22.47,0,0,0,0,0,0,0,0,2.7,0,1.7,0,0,0,0,0,0,0,0,0.31,0,0,158,0,0,0,0,0,0,0,0,0,69,0
170663,"Ice creams, BREYERS, All Natural Light Mint Chocolate Chip",195.714286,4.69,7.09,28.39,0.6,25.38,0,0,0,0,0,0,0,0,4.48,0,1.4,0,0,0,0,0,0,0,0,0.52,0,0,160,0,0,0,0,0,0,0,0,0,67,0
170664,"Ice creams, BREYERS, No Sugar Added, Vanilla Chocolate Strawberry",143,3.71,6.26,21.7,0.7,6.15,0,0,0,0,0,0,0,0,3.94,0,0.8,0,0,0,0,0,0,0,0,0.27,0,0,132,0,0,0,0,0,0,0,0,0,68,0
170665,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Chocolate Cone",223.333333,4.09,4.1,45.32,4.3,24.62,0,0,0,0,0,0,0,0,1.001,0,0.6,0,0,0,0,0,0,0,0,0.75,0,0,125,0,0,0,0,0,0,0,0,0,159,0
170666,"Frozen novelties, KLONDIKE, SLIM-A-BEAR Vanilla Sandwich",238.333333,3.9,5.85,42.75,4.3,21.82,0,0,0,0,0,0,0,0,3.25,0,0.7,0,0,0,0,0,0,0,0,0.38,0,0,142,0,0,0,0,0,0,0,0,0,191,0
170667,"Frozen novelties, KLONDIKE, SLIM-A-BEAR, No Sugar Added, Stickless Bar",242,5.2,13,25.98,3.9,8.64,0,0,0,0,0,0,0,0,10.4,0,1,0,0,0,0,0,0,0,0,0.41,0,0,289,0,0,0,0,0,0,0,0,0,86,0
170668,"Ice creams, BREYERS, No Sugar Added, Chocolate Caramel",151,3.54,5.8,25.17,1,5.81,0,0,0,0,0,0,0,0,3.65,0,0.7,0,0,0,0,0,0,0,0,0.59,0,0,121,0,0,0,0,0,0,0,0,0,77,0
170669,"Candies, REESE's Fast Break, milk chocolate, peanut butter, soft nougats, candy bar",492.857143,8.93,23.21,63.9,3.6,53.57,0,8.104,0,0,0,0,0,0,8.036,14,0,0,2.56,0.061,28,0,60,1.45,3.7,0.64,257,2.789,36,0.322,0,0.727,0,156,0.117,0.113,0.529,0.18,321,0
170670,"Candies, MARS SNACKFOOD US, COCOAVIA Chocolate Covered Almonds",570.238095,9.51,37.07,50.22,10.4,26.92,0,0,0,0,0,0,0,0,11.745,0,27.3,0,4.82,0.714,0,0,0,0,0,3.56,0,0,840,0,0,0,0,0,0,0,0,2.14,9,0
170671,"Ice creams, regular, low carbohydrate, vanilla",215,3.17,12.7,22.23,4.8,6.35,0.316,3.17,0,0,0,0,0,0,6.79,118,0.6,0.2,0.3,0.048,5,0,14,0.69,2.6,0.09,199,0.116,128,0.023,0,0.008,0,105,0.041,0.24,0.581,0.39,48,0
170672,"Sweeteners, for baking, brown, contains sugar and sucralose",388,0,0,97.11,0,45.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,10,0.08,0,1.64,130,0.08,63,0.083,0,0.066,0,2,0.015,0.015,0.12,0,11,0
170673,"Sweeteners, for baking, contains sugar and sucralose",396.666667,0,0,99.53,0,47.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.06,2,0,1,0.008,0,0.004,0,0,0,0,0,0,2,0
170674,"Sugar, turbinado",399,0,0,99.8,0,99.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03,0,0.37,29,0,12,0.009,0,0.046,0,1,0,0,0,0,3,0
170675,"Sweeteners, sugar substitute, granulated, brown",345.952381,2.06,0,84.77,0.6,4.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,6,0.04,0,0.16,39,0,879,0.007,0,0.022,0,8,0.015,0.015,0.08,0,572,0
